c_name,d_name,p_name
乌鲁木齐市,新疆维吾尔自治区乌鲁木齐市天山区二道桥片区固原巷社区,新疆维吾尔自治区
乌鲁木齐市,新疆生产建设兵团第十一师一建社区,新疆维吾尔自治区
乌鲁木齐市,新疆维吾尔自治区乌鲁木齐市天山区大巴扎片区大巴扎社区,新疆维吾尔自治区
乌鲁木齐市,新疆维吾尔自治区乌鲁木齐市沙依巴克区友好南路街道友好社区,新疆维吾尔自治区
乌鲁木齐市,新疆维吾尔自治区乌鲁木齐市沙依巴克区友好南路街道鸿雁社区,新疆维吾尔自治区
乌鲁木齐市,新疆生产建设兵团十二师104团苜蓿沟社区,新疆维吾尔自治区
乌鲁木齐市,新疆维吾尔自治区乌鲁木齐市新市区长春中路街道长春北路社区,新疆维吾尔自治区
乌鲁木齐市,新疆维吾尔自治区乌鲁木齐市新市区高新街街道昆明路社区,新疆维吾尔自治区
乌鲁木齐市,新疆维吾尔自治区乌鲁木齐市高新区（新市区）杭州路街道办事处金谷社区,新疆维吾尔自治区
乌鲁木齐市,新疆维吾尔自治区乌鲁木齐市新市区南纬路片区管委会青海路社区,新疆维吾尔自治区
乌鲁木齐市,新疆生产建设兵团十二师104团常州街南社区,新疆维吾尔自治区
乌鲁木齐市,新疆维吾尔自治区乌鲁木齐市水磨沟区新民路街道成功社区,新疆维吾尔自治区
乌鲁木齐市,新疆维吾尔自治区乌鲁木齐市水磨沟区,新疆维吾尔自治区
乌鲁木齐市,新疆维吾尔自治区乌鲁木齐市水磨沟区南湖南路街道宁安社区,新疆维吾尔自治区
乌鲁木齐市,新疆维吾尔自治区乌鲁木齐市市水磨沟区新民路片区管委会新民社区,新疆维吾尔自治区
乌鲁木齐市,新疆乌鲁木齐头屯河区中亚南路街道广州街社区,新疆维吾尔自治区
乌鲁木齐市,新疆维吾尔自治区乌鲁木齐市头屯河区生产建设兵团第十二师三坪农场一社区,新疆维吾尔自治区
乌鲁木齐市,新疆维吾尔自治区乌鲁木齐市经济开发区头屯河街道办事处八一路社区,新疆维吾尔自治区
乌鲁木齐市,新疆维吾尔自治区乌鲁木齐市经济技术开发区（头屯河区）中亚北路街道桥东社区,新疆维吾尔自治区
乌鲁木齐市,新疆生产建设兵团十二师头屯河农场绿洲街北社区,新疆维吾尔自治区
乌鲁木齐市,新疆生产建设兵团十二师五一农场怡丰园社区,新疆维吾尔自治区
乌鲁木齐市,新疆生产建设兵团十一师二钢达丰社区,新疆维吾尔自治区
乌鲁木齐市,新疆维吾尔自治区乌鲁木齐市米东区西路片区管委会佳和社区,新疆维吾尔自治区
乌鲁木齐市,新疆维吾尔自治区乌鲁木齐市新市区尚北社区,新疆维吾尔自治区
哈密地区,新疆维吾尔自治区哈密地区哈密市石油新城街道中区社区,新疆维吾尔自治区
哈密地区,新疆维吾尔自治区哈密地区哈密市石油新城街道农场社区,新疆维吾尔自治区
哈密地区,新疆维吾尔自治区哈密市伊州区城北街道光明路社区,新疆维吾尔自治区
哈密地区,新疆维吾尔自治区哈密地区哈密市东河区街道阿牙社区,新疆维吾尔自治区
哈密地区,新疆维吾尔自治区哈密地区哈密市东河区街道安全路社区,新疆维吾尔自治区
哈密地区,新疆维吾尔自治区哈密地区哈密市东河区街道复兴路社区,新疆维吾尔自治区
哈密地区,新疆维吾尔自治区哈密地区哈密市东河区街道建国北路社区,新疆维吾尔自治区
哈密地区,新疆维吾尔自治区哈密地区哈密市东河区街道广场南社区,新疆维吾尔自治区
哈密地区,新疆维吾尔自治区哈密地区哈密市东河区街道青年路东社区,新疆维吾尔自治区
哈密地区,新疆生产建设兵团第十三师火箭农场友好社区,新疆维吾尔自治区
昌吉回族自治州,新疆省昌吉市昌吉县宁边路街道宁合社区,新疆维吾尔自治区
昌吉回族自治州,新疆省昌吉市宁边路街道城关社区,新疆维吾尔自治区
昌吉回族自治州,新疆省昌吉市昌吉县宁边路街道西街社区,新疆维吾尔自治区
昌吉回族自治州,新疆维吾尔自治区昌吉回族自治州昌吉市宁边路街道,新疆维吾尔自治区
昌吉回族自治州,新疆维吾尔自治区昌吉回族自治州昌吉市建国路街道办事处丽景社区,新疆维吾尔自治区
昌吉回族自治州,新疆维吾尔自治区昌吉回族自治州昌吉市建国路办事处尚都社区,新疆维吾尔自治区
昌吉回族自治州,新疆生产建设兵团第六师106团马桥社区,新疆维吾尔自治区
昌吉回族自治州,新疆生产建设兵团第六师103团团结街社区,新疆维吾尔自治区
昌吉回族自治州,新疆生产建设兵团第六师六运湖公场柳荫街社区,新疆维吾尔自治区
昌吉回族自治州,新疆维吾尔自治区昌吉回族自治州昌吉市地质村社区,新疆维吾尔自治区
昌吉回族自治州,新疆维吾尔自治区昌吉回族自治州阜康市博峰街道民主路社区,新疆维吾尔自治区
昌吉回族自治州,新疆生产建设兵团第六师大黄山社区,新疆维吾尔自治区
昌吉回族自治州,新疆生产建设兵团第十二师二二二团唐坊社区,新疆维吾尔自治区
昌吉回族自治州,新疆维吾尔自治区昌吉回族自治州呼图壁县呼图壁镇华安社区,新疆维吾尔自治区
昌吉回族自治州,新疆生产建设兵团第六师芳草湖农场长征东街社区,新疆维吾尔自治区
昌吉回族自治州,新疆维吾尔自治区昌吉回族自治州玛纳斯县玛纳斯镇南城社区,新疆维吾尔自治区
德州市,山东省德州市德城区新湖街道城隍庙社区,山东省
德州市,山东省德州市德城区广川街道祥和社区,山东省
德州市,山东省德州市临邑县恒源街道八里社区,山东省
克拉玛依市,新疆维吾尔自治区克拉玛依市独山子区金山路街道办事处第七社区,新疆维吾尔自治区
克拉玛依市,新疆克拉玛依市克拉玛依区胜利路街胜利社区,新疆维吾尔自治区
克拉玛依市,新疆克拉玛依市克拉玛依区银河路街道通讯社区,新疆维吾尔自治区
克拉玛依市,新疆维吾尔自治区克拉玛依市克拉玛依区昆仑街道,新疆维吾尔自治区
克拉玛依市,新疆克拉玛依市克拉玛依区胜利路街道石油红星社区,新疆维吾尔自治区
克拉玛依市,新疆克拉玛依市克拉玛依区胜利路街道东风社区,新疆维吾尔自治区
克拉玛依市,新疆克拉玛依市克拉玛依区胜利路街道韶山社区,新疆维吾尔自治区
克拉玛依市,新疆克拉玛依市克拉玛依区胜利路街道工人社区,新疆维吾尔自治区
克拉玛依市,新疆克拉玛依市克拉玛依区胜利路街道拓湖社区,新疆维吾尔自治区
克拉玛依市,新疆维吾尔自治区克拉玛依市克拉玛依区昆仑路街道吉祥苑社区,新疆维吾尔自治区
克拉玛依市,新疆克拉玛依市克拉玛依区胜利路街道教育社区,新疆维吾尔自治区
克拉玛依市,新疆维吾尔自治区克拉玛依市白碱滩区中兴路街道办事处,新疆维吾尔自治区
聊城市,山东省聊城市东昌府区古楼街道站前社区,山东省
聊城市,山东省聊城市东昌府区古楼街道湖北社区,山东省
聊城市,山东省聊城市东昌府区湖北社区,山东省
聊城市,山东省聊城市高唐县鱼丘湖街道鱼丘湖社区,山东省
临沂市,山东省临沂市兰山区银雀山街道三合屯社区,山东省
临沂市,山东省临沂市兰山区金雀山街道傅家屯社区,山东省
临沂市,山东省临沂市郯城县郯城街道东城社区,山东省
临沂市,山东省临沂市沂水县沂城街道长虹社区,山东省
临沂市,山东省临沂市蒙阴县蒙阴经济开发区向阳庄村,山东省
日照市,山东省日照市东港区石臼街道滨海社区,山东省
吐鲁番地区,新疆维吾尔自治区吐鲁番地区吐鲁番市葡萄沟街道办事处葡萄社区,新疆维吾尔自治区
吐鲁番地区,新疆维吾尔自治区吐鲁番地区吐鲁番市葡萄沟街道办事处布依鲁克社区,新疆维吾尔自治区
吐鲁番地区,新疆维吾尔自治区吐鲁番地区吐鲁番市葡萄沟街道办事处达甫散盖社区,新疆维吾尔自治区
吐鲁番地区,新疆维吾尔自治区吐鲁番地区吐鲁番市葡萄沟街道办事处拜西买里社区,新疆维吾尔自治区
吐鲁番地区,新疆维吾尔自治区吐鲁番市高昌区高昌路街道绿园社区,新疆维吾尔自治区
吐鲁番地区,新疆生产建设区兵团第十二师221团河西社区,新疆维吾尔自治区
吐鲁番地区,新疆维吾尔自治区吐鲁番地区吐鲁番市高昌区老城街道新城社区,新疆维吾尔自治区
吐鲁番地区,新疆维吾尔自治区吐鲁番地区吐鲁番市高昌区高昌路街道友谊巷社区,新疆维吾尔自治区
吐鲁番地区,新疆维吾尔自治区吐鲁番地区鄯善县鄯善镇鸿雁社区,新疆维吾尔自治区
吐鲁番地区,新疆维吾尔自治区吐鲁番地区鄯善县鄯善镇苗园路社区,新疆维吾尔自治区
吐鲁番地区,新疆维吾尔自治区吐鲁番地区鄯善县红颜社区,新疆维吾尔自治区
威海市,山东省威海市环翠区鲸园社区,山东省
威海市,山东省威海市环翠区竹岛办事处北竹岛社区,山东省
威海市,山东省威海市环翠区鲸园街道长征社区,山东省
威海市,山东省威海市文登市环山街道南山社区,山东省
威海市,山东省威海市荣成市斥山街道凤凰湖社区,山东省
威海市,山东省威海市乳山市城区街道府前社区,山东省
威海市,山东省威海市威海经济技术开发区韩乐坊社区,山东省
威海市,山东省威海市威海火炬高新技术产业开发区怡园街道金海滩社区,山东省
莱芜市,山东省莱芜市莱城工业区下水河社区,山东省
莱芜市,山东省莱芜市莱城区张家洼社区,山东省
莱芜市,山东省莱芜市钢城区艾山街道张庄社区,山东省
东营市,山东省东营市东营区文汇街道青华社区,山东省
东营市,山东省东营市东营区东城街道明月社区,山东省
东营市,山东省东营市东营区胜利街道胜宏社区,山东省
东营市,山东省东营市东营区胜利街道庐山社区,山东省
东营市,山东省东营市东营区胜利街道新兴社区,山东省
东营市,山东省东营市东营区东城街道办事处安宁社区,山东省
烟台市,山东省烟台市芝罘区东山街道海岸路社区,山东省
烟台市,山东省烟台市芝罘区向阳街道兴隆街社区,山东省
烟台市,山东省烟台市芝罘区芝罘岛街道芝罘岛社区,山东省
烟台市,山东省烟台市芝罘区凤凰台街道珠玑社区,山东省
烟台市,山东省烟台市芝罘区东山街道进德社区,山东省
烟台市,山东省烟台市芝罘区向阳街道友谊社区,山东省
烟台市,山东省烟台市芝罘区芝罘岛街道三里桥社区,山东省
烟台市,山东省烟台市芝罘区奇山街道长生社区,山东省
烟台市,山东省烟台市芝罘区通伸街道西炮台社区,山东省
烟台市,山东省烟台市福山区清洋街道福惠社区,山东省
烟台市,山东省烟台市牟平区宁海街道滨海社区,山东省
烟台市,山东省烟台市牟平区宁海街道通海路社区,山东省
烟台市,山东省烟台市牟平区宁海街道师范路社区,山东省
烟台市,山东省烟台市牟平区宁海街道新城街社区,山东省
烟台市,山东省烟台市莱山区黄海路街道祥隆社区,山东省
烟台市,山东省烟台市莱山区黄海社区,山东省
烟台市,山东省烟台市莱山区黄海路街道黄海社区,山东省
烟台市,山东省烟台市龙口市石良镇尹村社区,山东省
烟台市,山东省烟台市莱阳市城厢街道龙门社区,山东省
烟台市,山东省烟台市招远市蚕庄镇前孙家村社区,山东省
潍坊市,山东省潍坊市潍城区城关街道长胜社区,山东省
潍坊市,山东省潍坊市潍城区南关街道人民商城社区,山东省
潍坊市,山东省淮坊市奎文区大虞街道福寿街社区,山东省
潍坊市,山东省淮坊市奎文区大虞街道孙家社区,山东省
潍坊市,山东省淮坊市奎文区大虞街道新华路中社区,山东省
潍坊市,山东省淮坊市奎文区大虞街道东庄社区,山东省
潍坊市,山东省淮坊市奎文区大虞街道北虞社区,山东省
潍坊市,山东省淮坊市奎文区大虞街道东园社区,山东省
潍坊市,山东省淮坊市奎文区大虞街道虞中社区,山东省
潍坊市,山东省潍坊市奎文区东关街道苇湾社区,山东省
潍坊市,山东省淮坊市奎文区大虞街道陈家社区,山东省
潍坊市,山东省淮坊市奎文区大虞街道红旗社区,山东省
潍坊市,山东省潍坊市高新区北海社区,山东省
潍坊市,高新区新城街道北苑社区居委会,山东省
潍坊市,山东省潍坊市高新区凤凰社区,山东省
潍坊市,潍坊高新技术产业开发区新城街道富华社区,山东省
潍坊市,潍坊高新区新城街道新邻里社区,山东省
潍坊市,潍坊高新技术产业开发区新城街道鸢都社区居民委员会,山东省
潍坊市,潍坊高新区新城街道北海社区,山东省
济宁市,山东省济宁高新区黄屯街道金色嘉苑社区,山东省
济宁市,山东省济宁市市中区武胜桥社区,山东省
济宁市,山东省济宁市任城区阜桥街道解放路社区,山东省
济宁市,山东省济宁市任城区阜桥街道后铺社区,山东省
济宁市,山东省济宁市任城区济阳街道济阳大街社区,山东省
济宁市,山东省济宁市任城区济阳街道电苑社区,山东省
济宁市,山东省济宁市任城区济阳街道南门社区,山东省
济宁市,山东省济宁市汶上县汶上街道东湖社区,山东省
济宁市,山东省济宁市兖州区酒仙桥街道东关社区,山东省
济宁市,山东省济宁市兖州区鼓楼街道中御桥社区,山东省
济宁市,山东省济宁市兖州区鼓楼街道兴隆社区,山东省
济宁市,山东省济宁市邹城市凫山街道凫山路社区,山东省
